,Bid,Ask,Open Int,time to maturity (years),log_moneyness,strike,Mid,inv_spread
8207,233.2,235.2,1,0.17534246575342466,-0.08050047833843124,2520,234.2,0.5
8199,242.2,244.2,1,0.17534246575342466,-0.08447662671807071,2510,243.2,0.5
8215,224.4,226.4,1,0.17534246575342466,-0.07654007712233438,2530,225.4,0.5
8203,237.7,239.7,47,0.17534246575342466,-0.08248657631006073,2515,238.7,0.5
7167,177.7,179.7,52,0.136986301369863,-0.0589098457460638,2575,178.7,0.5
6841,219.5,221.6,1401,0.11506849315068493,-0.07851831713444006,2525,220.55,0.4761904761904775
7163,186.6,188.7,5,0.136986301369863,-0.06280090123903036,2565,187.64999999999998,0.4761904761904775
7473,230.0,232.1,1,0.15616438356164383,-0.08050047833843124,2520,231.05,0.4761904761904775
8191,251.4,253.5,3,0.17534246575342466,-0.0884686479876081,2500,252.45,0.4761904761904775
7157,199.9,202.0,101,0.136986301369863,-0.06866602069142846,2550,200.95,0.4761904761904775
8183,260.5,262.6,1,0.17534246575342466,-0.09247666938514698,2490,261.55,0.47619047619047106
8171,274.2,276.4,2,0.17534246575342466,-0.09851898384110964,2475,275.29999999999995,0.4545454545454569
6453,194.0,196.2,385,0.09863013698630137,-0.06866602069142846,2550,195.1,0.4545454545454569
7151,222.5,224.7,1,0.136986301369863,-0.07851831713444006,2525,223.6,0.4545454545454569
6847,205.6,207.8,31,0.11506849315068493,-0.07259529883131796,2540,206.7,0.45454545454545103
7465,248.1,250.3,750,0.15616438356164383,-0.0884686479876081,2500,249.2,0.45454545454545103
7153,218.1,220.3,1,0.136986301369863,-0.07654007712233438,2530,219.2,0.45454545454545103
6451,203.2,205.4,10,0.09863013698630137,-0.07259529883131796,2540,204.3,0.45454545454545103
6197,192.6,194.8,2,0.09315068493150686,-0.06866602069142846,2550,193.7,0.45454545454545103
4369,169.3,171.6,9,0.0684931506849315,-0.06085348095463481,2570,170.45,0.4347826086956554
4649,165.4,167.7,2,0.07397260273972603,-0.0589098457460638,2575,166.55,0.4347826086956554
5429,171.8,174.1,13,0.07945205479452055,-0.06085348095463481,2570,172.95,0.4347826086956554
6843,214.7,217.0,31,0.11506849315068493,-0.07654007712233438,2530,215.85,0.43478260869565005
5421,181.0,183.3,30,0.07945205479452055,-0.06475212137029207,2560,182.15,0.43478260869565005
5417,185.5,187.8,51,0.07945205479452055,-0.0667071562060955,2555,186.65,0.43478260869565005
5413,190.1,192.4,62,0.07945205479452055,-0.06866602069142846,2550,191.25,0.43478260869565005
7145,245.6,247.9,750,0.136986301369863,-0.0884686479876081,2500,246.75,0.43478260869565005
6447,217.0,219.3,3,0.09863013698630137,-0.07851831713444006,2525,218.15,0.43478260869565005
6845,210.1,212.4,38,0.11506849315068493,-0.07456574281861678,2535,211.25,0.43478260869565005
5425,176.6,178.9,13,0.07945205479452055,-0.06280090123903036,2565,177.75,0.43478260869565005
6839,224.0,226.3,114,0.11506849315068493,-0.08050047833843124,2520,225.15,0.43478260869565005
6837,228.6,230.9,20,0.11506849315068493,-0.08248657631006073,2515,229.75,0.43478260869565005
6835,233.2,235.5,60,0.11506849315068493,-0.08447662671807071,2510,234.35,0.43478260869565005
6831,242.5,244.8,3403,0.11506849315068493,-0.0884686479876081,2500,243.65,0.43478260869565005
4651,161.1,163.4,1,0.07397260273972603,-0.05696998092823712,2580,162.25,0.43478260869565005
4647,170.0,172.3,1,0.07397260273972603,-0.06085348095463481,2570,171.15,0.43478260869565005
3695,139.3,141.7,9,0.0547945205479452,-0.04924793483432682,2600,140.5,0.4166666666666706
6827,251.8,254.2,55,0.11506849315068493,-0.09247666938514698,2490,253.0,0.4166666666666706
5401,204.3,206.7,7,0.07945205479452055,-0.07456574281861678,2535,205.5,0.4166666666666706
6833,237.8,240.2,26,0.11506849315068493,-0.08647064532493508,2505,239.0,0.4166666666666706
6825,256.5,258.9,15,0.11506849315068493,-0.09448672031317115,2485,257.7,0.4166666666666706
6449,212.3,214.7,1,0.09863013698630137,-0.07654007712233438,2530,213.5,0.4166666666666706
6435,264.0,266.4,1,0.09863013698630137,-0.09851898384110964,2475,265.2,0.4166666666666706
6439,249.8,252.2,2,0.09863013698630137,-0.09247666938514698,2490,251.0,0.4166666666666706
4365,178.6,181.0,2,0.0684931506849315,-0.06475212137029207,2560,179.8,0.4166666666666657
6445,221.6,224.0,161,0.09863013698630137,-0.08050047833843124,2520,222.8,0.4166666666666657
6441,240.2,242.6,6,0.09863013698630137,-0.0884686479876081,2500,241.39999999999998,0.4166666666666657
4639,188.5,190.9,176,0.07397260273972603,-0.06866602069142846,2550,189.7,0.4166666666666657
4635,198.2,200.6,5,0.07397260273972603,-0.07259529883131796,2540,199.39999999999998,0.4166666666666657
4631,207.6,210.0,5,0.07397260273972603,-0.07654007712233438,2530,208.8,0.4166666666666657
5405,199.5,201.9,33,0.07945205479452055,-0.07259529883131796,2540,200.7,0.4166666666666657
3689,153.4,155.8,10,0.0547945205479452,-0.05503387190137076,2585,154.60000000000002,0.4166666666666657
5393,213.6,216.0,15,0.07945205479452055,-0.07851831713444006,2525,214.8,0.4166666666666657
4371,164.6,167.0,10,0.0684931506849315,-0.0589098457460638,2575,165.8,0.4166666666666657
4079,159.0,161.4,5,0.06027397260273973,-0.05696998092823712,2580,160.2,0.4166666666666657
5381,227.7,230.1,3,0.07945205479452055,-0.08447662671807071,2510,228.89999999999998,0.4166666666666657
4081,154.6,157.0,14,0.06027397260273973,-0.05503387190137076,2585,155.8,0.4166666666666657
4083,149.7,152.1,2436,0.06027397260273973,-0.05310150415031686,2590,150.89999999999998,0.4166666666666657
6829,247.1,249.5,38,0.11506849315068493,-0.09047065065828128,2495,248.3,0.4166666666666657
3693,143.9,146.3,1,0.0547945205479452,-0.05117286324391131,2595,145.10000000000002,0.4166666666666657
3691,148.5,150.9,1,0.0547945205479452,-0.05310150415031686,2590,149.7,0.4166666666666657
5397,208.9,211.3,7,0.07945205479452055,-0.07654007712233438,2530,210.10000000000002,0.4166666666666657
5373,237.2,239.6,12,0.07945205479452055,-0.0884686479876081,2500,238.39999999999998,0.4166666666666657
6823,261.2,263.6,41,0.11506849315068493,-0.09650081968487237,2480,262.4,0.41666666666666075
6821,265.9,268.3,723,0.11506849315068493,-0.09851898384110964,2475,267.1,0.41666666666666075
3067,123.0,125.5,113,0.0410958904109589,-0.04349528234487705,2615,124.25,0.4
4075,168.1,170.6,1,0.06027397260273973,-0.06085348095463481,2570,169.35,0.4
3059,141.7,144.2,129,0.0410958904109589,-0.05117286324391131,2595,142.95,0.4
4071,177.7,180.2,1,0.06027397260273973,-0.06475212137029207,2560,178.95,0.4
3061,136.7,139.2,4663,0.0410958904109589,-0.04924793483432682,2600,137.95,0.4
4063,196.4,198.9,4,0.06027397260273973,-0.07259529883131796,2540,197.65,0.4
3683,167.2,169.7,1,0.0547945205479452,-0.06085348095463481,2570,168.45,0.4
3065,127.6,130.1,30,0.0410958904109589,-0.0454091585271612,2610,128.85,0.4
3405,133.4,135.9,50,0.049315068493150684,-0.047326704656432975,2605,134.65,0.4
3677,181.3,183.8,1,0.0547945205479452,-0.0667071562060955,2555,182.55,0.4
3687,157.7,160.2,10,0.0547945205479452,-0.05696998092823712,2580,158.95,0.4
3063,132.4,134.9,121,0.0410958904109589,-0.047326704656432975,2605,133.65,0.4
4077,163.6,166.1,20,0.06027397260273973,-0.0589098457460638,2575,164.85,0.4
2327,96.1,98.6,27,0.030136986301369864,-0.03398046270353839,2640,97.35,0.4
4345,225.8,228.3,1,0.0684931506849315,-0.08447662671807071,2510,227.05,0.4
5385,222.9,225.4,3,0.07945205479452055,-0.08248657631006073,2515,224.15,0.4
5353,260.9,263.4,16,0.07945205479452055,-0.09851898384110964,2475,262.15,0.4
4343,230.6,233.1,1,0.0684931506849315,-0.08647064532493508,2505,231.85,0.4
2319,114.7,117.2,24,0.030136986301369864,-0.0415850620887577,2620,115.95,0.4
5389,218.2,220.7,5,0.07945205479452055,-0.08050047833843124,2520,219.45,0.4
5357,256.1,258.6,2,0.07945205479452055,-0.09650081968487237,2480,257.35,0.4
5377,232.4,234.9,4,0.07945205479452055,-0.08647064532493508,2505,233.65,0.4
5369,241.8,244.3,1,0.07945205479452055,-0.09047065065828128,2495,243.05,0.4
5365,246.9,249.4,10,0.07945205479452055,-0.09247666938514698,2490,248.15,0.4
5361,251.3,253.8,3,0.07945205479452055,-0.09448672031317115,2485,252.55,0.4
4357,197.4,199.9,2,0.0684931506849315,-0.07259529883131796,2540,198.65,0.4
2667,121.2,123.8,929,0.03561643835616438,-0.04349528234487705,2615,122.5,0.38461538461538547
3673,190.6,193.2,1,0.0547945205479452,-0.07062872985927714,2545,191.89999999999998,0.38461538461538547
4055,215.4,218.0,7,0.06027397260273973,-0.08050047833843124,2520,216.7,0.38461538461538547
4061,201.1,203.7,3,0.06027397260273973,-0.07456574281861678,2535,202.39999999999998,0.38461538461538547
4065,191.5,194.1,3,0.06027397260273973,-0.07062872985927714,2545,192.8,0.38461538461538547
4067,186.9,189.5,140,0.06027397260273973,-0.06866602069142846,2550,188.2,0.38461538461538547
2665,126.0,128.6,1907,0.03561643835616438,-0.0454091585271612,2610,127.3,0.38461538461538547
2669,116.7,119.3,447,0.03561643835616438,-0.0415850620887577,2620,118.0,0.38461538461538547
4333,254.6,257.2,1,0.0684931506849315,-0.09650081968487237,2480,255.89999999999998,0.38461538461538547
2325,100.7,103.3,239,0.030136986301369864,-0.035876197868437626,2635,102.0,0.38461538461538547
3057,146.1,148.7,20,0.0410958904109589,-0.05310150415031686,2590,147.39999999999998,0.38461538461538547
3055,150.8,153.4,29,0.0410958904109589,-0.05503387190137076,2585,152.10000000000002,0.38461538461538547
3053,155.6,158.2,48,0.0410958904109589,-0.05696998092823712,2580,156.89999999999998,0.38461538461538547
3675,186.0,188.6,1,0.0547945205479452,-0.06866602069142846,2550,187.3,0.38461538461538547
3407,128.8,131.4,3,0.049315068493150684,-0.0454091585271612,2610,130.10000000000002,0.38461538461538547
4335,249.8,252.4,1,0.0684931506849315,-0.09448672031317115,2485,251.10000000000002,0.38461538461538547
3403,138.0,140.6,561,0.049315068493150684,-0.04924793483432682,2600,139.3,0.38461538461538547
3051,160.1,162.7,27,0.0410958904109589,-0.0589098457460638,2575,161.39999999999998,0.38461538461538547
2321,109.9,112.5,1,0.030136986301369864,-0.039678483818176145,2625,111.2,0.38461538461538547
3045,174.5,177.1,47,0.0410958904109589,-0.06475212137029207,2560,175.8,0.38461538461538547
3397,151.9,154.5,4,0.049315068493150684,-0.05503387190137076,2585,153.2,0.38461538461538547
2671,112.1,114.7,2771,0.03561643835616438,-0.039678483818176145,2625,113.4,0.38461538461538336
3679,176.7,179.3,2,0.0547945205479452,-0.06475212137029207,2560,178.0,0.38461538461538125
4059,205.7,208.3,3,0.06027397260273973,-0.07654007712233438,2530,207.0,0.38461538461538125
4069,182.2,184.8,1,0.06027397260273973,-0.0667071562060955,2555,183.5,0.38461538461538125
3047,169.7,172.3,4,0.0410958904109589,-0.06280090123903036,2565,171.0,0.38461538461538125
3041,183.9,186.6,98,0.0410958904109589,-0.06866602069142846,2550,185.25,0.3703703703703719
4051,224.8,227.5,5,0.06027397260273973,-0.08447662671807071,2510,226.15,0.3703703703703719
3033,203.3,206.0,4,0.0410958904109589,-0.07654007712233438,2530,204.65,0.3703703703703719
4047,234.4,237.1,114,0.06027397260273973,-0.0884686479876081,2500,235.75,0.3703703703703719
3665,209.8,212.5,1,0.0547945205479452,-0.07851831713444006,2525,211.15,0.3703703703703719
3661,219.3,222.0,2,0.0547945205479452,-0.08248657631006073,2515,220.65,0.3703703703703719
4053,220.0,222.7,2,0.06027397260273973,-0.08248657631006073,2515,221.35,0.3703703703703719
1977,89.9,92.6,169,0.021917808219178082,-0.03208831455150051,2645,91.25,0.3703703703703719
4037,258.7,261.4,5,0.06027397260273973,-0.09851898384110964,2475,260.04999999999995,0.3703703703703719
3049,164.9,167.6,4,0.0410958904109589,-0.06085348095463481,2570,166.25,0.3703703703703719
4041,248.9,251.6,4,0.06027397260273973,-0.09448672031317115,2485,250.25,0.3703703703703719
3667,205.0,207.7,5,0.0547945205479452,-0.07654007712233438,2530,206.35,0.3703703703703719
3035,198.5,201.2,25,0.0410958904109589,-0.07456574281861678,2535,199.85,0.3703703703703719
3383,184.8,187.5,1010,0.049315068493150684,-0.06866602069142846,2550,186.15,0.3703703703703719
3387,175.4,178.1,6,0.049315068493150684,-0.06475212137029207,2560,176.75,0.3703703703703719
2655,149.5,152.2,4,0.03561643835616438,-0.05503387190137076,2585,150.85,0.3703703703703719
2651,159.0,161.7,1961,0.03561643835616438,-0.0589098457460638,2575,160.35,0.3703703703703719
2659,140.0,142.7,52,0.03561643835616438,-0.05117286324391131,2595,141.35,0.3703703703703719
2661,135.3,138.0,3038,0.03561643835616438,-0.04924793483432682,2600,136.65,0.3703703703703719
3649,253.3,256.0,2,0.0547945205479452,-0.09650081968487237,2480,254.65,0.3703703703703719
3029,213.0,215.7,27,0.0410958904109589,-0.08050047833843124,2520,214.35,0.3703703703703719
1263,53.1,55.8,249,0.0136986301369863,-0.01894258533899788,2680,54.45,0.37037037037037096
1979,85.3,88.0,12550,0.021917808219178082,-0.030199739863632405,2650,86.65,0.37037037037036996
1595,64.1,66.8,261,0.01643835616438356,-0.022680907449605086,2670,65.44999999999999,0.37037037037036996
2315,124.0,126.7,7,0.030136986301369864,-0.0454091585271612,2610,125.35,0.37037037037036996
1593,68.7,71.4,143,0.01643835616438356,-0.024555322243955353,2665,70.05000000000001,0.37037037037036996
2323,105.2,107.9,34,0.030136986301369864,-0.03777553367209006,2630,106.55000000000001,0.37037037037036996
1975,94.5,97.2,485,0.021917808219178082,-0.03398046270353839,2640,95.85,0.37037037037036996
1591,73.3,76.0,295,0.01643835616438356,-0.026433257068155483,2660,74.65,0.37037037037036996
3039,188.7,191.4,13,0.0410958904109589,-0.07062872985927714,2545,190.05,0.370370370370368
3657,229.1,231.8,1,0.0547945205479452,-0.08647064532493508,2505,230.45,0.370370370370368
4049,229.6,232.3,31,0.06027397260273973,-0.08647064532493508,2505,230.95,0.370370370370368
3671,195.6,198.3,1,0.0547945205479452,-0.07259529883131796,2540,196.95,0.370370370370368
3669,200.2,202.9,1,0.0547945205479452,-0.07456574281861678,2535,201.55,0.370370370370368
3043,179.1,181.8,45,0.0410958904109589,-0.0667071562060955,2555,180.45,0.370370370370368
4043,244.2,246.9,3,0.06027397260273973,-0.09247666938514698,2490,245.55,0.370370370370368
3031,208.1,210.8,30,0.0410958904109589,-0.07851831713444006,2525,209.45,0.370370370370368
2653,154.2,156.9,196,0.03561643835616438,-0.05696998092823712,2580,155.55,0.370370370370368
2663,130.6,133.3,10,0.03561643835616438,-0.047326704656432975,2605,131.95,0.370370370370368
2657,144.6,147.3,268,0.03561643835616438,-0.05310150415031686,2590,145.95,0.370370370370368
3389,170.7,173.4,1,0.049315068493150684,-0.06280090123903036,2565,172.05,0.370370370370368
3385,180.2,182.9,1,0.049315068493150684,-0.0667071562060955,2555,181.55,0.370370370370368
4057,210.7,213.4,2,0.06027397260273973,-0.07851831713444006,2525,212.05,0.370370370370368
3647,258.1,260.9,1,0.0547945205479452,-0.09851898384110964,2475,259.5,0.3571428571428629
2311,133.4,136.2,448,0.030136986301369864,-0.04924793483432682,2600,134.8,0.3571428571428593
3019,237.4,240.2,2,0.0410958904109589,-0.09047065065828128,2495,238.8,0.3571428571428593
3377,199.3,202.1,300,0.049315068493150684,-0.07456574281861678,2535,200.7,0.3571428571428593
3017,242.3,245.1,13,0.0410958904109589,-0.09247666938514698,2490,243.7,0.3571428571428593
3021,232.4,235.2,165,0.0410958904109589,-0.0884686479876081,2500,233.8,0.3571428571428593
3027,217.8,220.6,2,0.0410958904109589,-0.08248657631006073,2515,219.2,0.3571428571428593
1971,103.8,106.6,788,0.021917808219178082,-0.03777553367209006,2630,105.19999999999999,0.3571428571428575
1969,108.5,111.3,1151,0.021917808219178082,-0.039678483818176145,2625,109.9,0.3571428571428575
2317,119.2,122.0,5,0.030136986301369864,-0.04349528234487705,2615,120.6,0.3571428571428575
1589,77.9,80.7,158,0.01643835616438356,-0.028314725167861116,2655,79.30000000000001,0.3571428571428575
2309,138.2,141.0,38,0.030136986301369864,-0.05117286324391131,2595,139.6,0.3571428571428557
3025,222.7,225.5,2,0.0410958904109589,-0.08447662671807071,2510,224.1,0.3571428571428557
2313,128.7,131.5,27,0.030136986301369864,-0.047326704656432975,2605,130.1,0.3571428571428557
3013,252.1,254.9,30,0.0410958904109589,-0.09650081968487237,2480,253.5,0.3571428571428557
2307,143.0,145.8,2,0.030136986301369864,-0.05310150415031686,2590,144.4,0.3571428571428557
2301,157.5,160.3,4,0.030136986301369864,-0.0589098457460638,2575,158.9,0.3571428571428557
3015,247.2,250.0,4,0.0410958904109589,-0.09448672031317115,2485,248.6,0.3571428571428557
3023,227.6,230.4,1,0.0410958904109589,-0.08647064532493508,2505,229.0,0.3571428571428557
3011,257.0,259.8,1,0.0410958904109589,-0.09851898384110964,2475,258.4,0.3571428571428557
3653,238.7,241.5,1,0.0547945205479452,-0.09047065065828128,2495,240.1,0.3571428571428557
4039,253.8,256.6,241,0.06027397260273973,-0.09650081968487237,2480,255.20000000000002,0.3571428571428557
1973,99.1,101.9,674,0.021917808219178082,-0.035876197868437626,2635,100.5,0.3571428571428557
2649,163.7,166.5,15,0.03561643835616438,-0.06085348095463481,2570,165.1,0.3571428571428557
2641,183.0,185.8,686,0.03561643835616438,-0.06866602069142846,2550,184.4,0.3571428571428557
3375,204.1,206.9,10,0.049315068493150684,-0.07654007712233438,2530,205.5,0.3571428571428557
2299,162.3,165.2,26,0.030136986301369864,-0.06085348095463481,2570,163.75,0.34482758620689924
2291,181.8,184.7,449,0.030136986301369864,-0.06866602069142846,2550,183.25,0.34482758620689924
2639,187.8,190.7,16,0.03561643835616438,-0.07062872985927714,2545,189.25,0.34482758620689924
2631,207.3,210.2,526,0.03561643835616438,-0.07851831713444006,2525,208.75,0.34482758620689924
3359,242.8,245.7,1,0.049315068493150684,-0.09247666938514698,2490,244.25,0.34482758620689924
2645,173.3,176.2,98,0.03561643835616438,-0.06475212137029207,2560,174.75,0.34482758620689924
1965,117.9,120.8,279,0.021917808219178082,-0.04349528234487705,2615,119.35,0.3448275862068976
1963,122.7,125.6,161,0.021917808219178082,-0.0454091585271612,2610,124.15,0.3448275862068976
1967,113.2,116.1,194,0.021917808219178082,-0.0415850620887577,2620,114.65,0.3448275862068976
1261,57.6,60.5,311,0.0136986301369863,-0.020809999513793403,2675,59.05,0.34482758620689674
2647,168.5,171.4,11,0.03561643835616438,-0.06280090123903036,2565,169.95,0.34482758620689585
1583,92.1,95.0,150,0.01643835616438356,-0.03398046270353839,2640,93.55,0.34482758620689585
1259,62.3,65.2,120,0.0136986301369863,-0.022680907449605086,2670,63.75,0.34482758620689585
2633,202.4,205.3,3,0.03561643835616438,-0.07654007712233438,2530,203.85000000000002,0.34482758620689585
2635,197.5,200.4,4,0.03561643835616438,-0.07456574281861678,2535,198.95,0.34482758620689585
2637,192.7,195.6,52,0.03561643835616438,-0.07259529883131796,2540,194.14999999999998,0.34482758620689585
2295,172.0,174.9,1,0.030136986301369864,-0.06475212137029207,2560,173.45,0.34482758620689585
2297,167.2,170.1,1,0.030136986301369864,-0.06280090123903036,2565,168.64999999999998,0.34482758620689585
1587,82.6,85.5,1184,0.01643835616438356,-0.030199739863632405,2650,84.05,0.34482758620689585
1961,127.5,130.4,282,0.021917808219178082,-0.047326704656432975,2605,128.95,0.34482758620689585
2303,152.6,155.5,11,0.030136986301369864,-0.05696998092823712,2580,154.05,0.34482758620689585
1585,87.3,90.2,148,0.01643835616438356,-0.03208831455150051,2645,88.75,0.34482758620689585
1581,96.8,99.8,262,0.01643835616438356,-0.035876197868437626,2635,98.3,0.3333333333333333
2621,231.7,234.7,752,0.03561643835616438,-0.0884686479876081,2500,233.2,0.3333333333333333
2623,226.8,229.8,1,0.03561643835616438,-0.08647064532493508,2505,228.3,0.3333333333333333
1577,106.4,109.4,306,0.01643835616438356,-0.039678483818176145,2625,107.9,0.3333333333333333
1955,142.0,145.0,248,0.021917808219178082,-0.05310150415031686,2590,143.5,0.3333333333333333
1959,132.3,135.3,1687,0.021917808219178082,-0.04924793483432682,2600,133.8,0.3333333333333333
1257,66.9,69.9,282,0.0136986301369863,-0.024555322243955353,2665,68.4,0.3333333333333333
1579,101.6,104.6,124,0.01643835616438356,-0.03777553367209006,2630,103.1,0.3333333333333333
1255,71.7,74.7,228,0.0136986301369863,-0.026433257068155483,2660,73.2,0.3333333333333333
1951,151.7,154.7,78,0.021917808219178082,-0.05696998092823712,2580,153.2,0.3333333333333333
1953,146.8,149.8,150,0.021917808219178082,-0.05503387190137076,2585,148.3,0.3333333333333333
1575,111.3,114.3,153,0.01643835616438356,-0.0415850620887577,2620,112.8,0.3333333333333333
2287,191.6,194.6,12,0.030136986301369864,-0.07259529883131796,2540,193.1,0.3333333333333333
2617,241.6,244.6,22,0.03561643835616438,-0.09247666938514698,2490,243.1,0.3333333333333333
2615,246.5,249.5,6,0.03561643835616438,-0.09448672031317115,2485,248.0,0.3333333333333333
2613,251.4,254.4,1,0.03561643835616438,-0.09650081968487237,2480,252.9,0.3333333333333333
2625,221.9,224.9,31,0.03561643835616438,-0.08447662671807071,2510,223.4,0.3333333333333333
2627,217.0,220.0,1,0.03561643835616438,-0.08248657631006073,2515,218.5,0.3333333333333333
2629,212.1,215.1,128,0.03561643835616438,-0.08050047833843124,2520,213.6,0.3333333333333333
2281,206.4,209.4,1,0.030136986301369864,-0.07851831713444006,2525,207.9,0.3333333333333333
1957,137.1,140.1,64,0.021917808219178082,-0.05117286324391131,2595,138.6,0.3333333333333333
1249,86.0,89.1,174,0.0136986301369863,-0.03208831455150051,2645,87.55,0.3225806451612909
1569,125.9,129.0,84,0.01643835616438356,-0.047326704656432975,2605,127.45,0.3225806451612909
1949,156.5,159.6,142,0.021917808219178082,-0.0589098457460638,2575,158.05,0.3225806451612909
1947,161.4,164.5,199,0.021917808219178082,-0.06085348095463481,2570,162.95,0.3225806451612909
1945,166.3,169.4,130,0.021917808219178082,-0.06280090123903036,2565,167.85000000000002,0.3225806451612909
1939,181.1,184.2,77,0.021917808219178082,-0.06866602069142846,2550,182.64999999999998,0.3225806451612909
1941,176.1,179.2,36,0.021917808219178082,-0.0667071562060955,2555,177.64999999999998,0.3225806451612909
1251,81.2,84.3,1231,0.0136986301369863,-0.030199739863632405,2650,82.75,0.3225806451612909
1253,76.4,79.5,195,0.0136986301369863,-0.028314725167861116,2655,77.95,0.3225806451612909
1571,121.0,124.1,93,0.01643835616438356,-0.0454091585271612,2610,122.55,0.3225806451612909
1567,130.8,133.9,127,0.01643835616438356,-0.04924793483432682,2600,132.35000000000002,0.3225806451612909
727,31.8,34.9,9219,0.0027397260273972603,-0.011507606851479802,2700,33.35,0.32258064516129054
1573,116.1,119.2,94,0.01643835616438356,-0.04349528234487705,2615,117.65,0.3225806451612894
1565,135.7,138.8,41,0.01643835616438356,-0.05117286324391131,2595,137.25,0.322580645161288
1943,171.2,174.3,10,0.021917808219178082,-0.06475212137029207,2560,172.75,0.322580645161288
1239,110.4,113.6,73,0.0136986301369863,-0.0415850620887577,2620,112.0,0.3125000000000011
707,55.2,58.4,1965,0.0027397260273972603,-0.020809999513793403,2675,56.8,0.31250000000000044
1247,90.8,94.0,84,0.0136986301369863,-0.03398046270353839,2640,92.4,0.3124999999999997
1243,100.6,103.8,145,0.0136986301369863,-0.03777553367209006,2630,102.19999999999999,0.3124999999999997
1241,105.5,108.7,278,0.0136986301369863,-0.039678483818176145,2625,107.1,0.3124999999999997
1245,95.7,98.9,113,0.0136986301369863,-0.035876197868437626,2635,97.30000000000001,0.3124999999999997
723,36.3,39.5,1056,0.0027397260273972603,-0.0133611755008028,2695,37.9,0.3124999999999997
719,41.0,44.3,1253,0.0027397260273972603,-0.015218186248015509,2690,42.65,0.3030303030303033
715,45.7,49.1,585,0.0027397260273972603,-0.01707865190093521,2685,47.400000000000006,0.29411764705882365
711,50.4,53.8,899,0.0027397260273972603,-0.01894258533899788,2680,52.099999999999994,0.29411764705882365
703,60.1,63.6,382,0.0027397260273972603,-0.022680907449605086,2670,61.85,0.2857142857142857
695,68.0,71.7,2077,0.0027397260273972603,-0.026433257068155483,2660,69.85,0.27027027027027006
3255,0.05,4.3,1297,0.0410958904109589,0.12664273162933723,3100,2.175,0.23529411764705882
3249,0.0,4.3,22,0.0410958904109589,0.11691818173734261,3070,2.15,0.23255813953488372
6097,0.0,4.7,1,0.08767123287671233,0.12664273162933723,3100,2.35,0.2127659574468085
6315,0.0,4.7,1,0.09315068493150686,0.12664273162933723,3100,2.35,0.2127659574468085
6645,0.0,4.8,38,0.09863013698630137,0.12664273162933723,3100,2.4,0.20833333333333334
6095,0.0,5.1,5,0.08767123287671233,0.11038221075755698,3050,2.55,0.19607843137254904
691,73.7,79.3,361,0.0027397260273972603,-0.028314725167861116,2655,76.5,0.17857142857142874
7019,0.5,6.1,151,0.11506849315068493,0.08380257295284499,2970,3.3,0.17857142857142858
699,63.8,69.9,1489,0.0027397260273972603,-0.024555322243955353,2665,66.85,0.16393442622950796
7015,0.0,6.3,2009,0.11506849315068493,0.08042988847420579,2960,3.15,0.15873015873015872
687,78.6,85.0,6708,0.0027397260273972603,-0.030199739863632405,2650,81.8,0.15624999999999986
663,108.4,115.2,614,0.0027397260273972603,-0.0415850620887577,2620,111.80000000000001,0.14705882352941183
671,97.8,105.1,965,0.0027397260273972603,-0.03777553367209006,2630,101.44999999999999,0.13698630136986306
683,82.9,90.3,390,0.0027397260273972603,-0.03208831455150051,2645,86.6,0.13513513513513528
659,112.7,120.1,314,0.0027397260273972603,-0.04349528234487705,2615,116.4,0.13513513513513528
679,87.8,95.2,609,0.0027397260273972603,-0.03398046270353839,2640,91.5,0.13513513513513503
675,92.8,100.2,189,0.0027397260273972603,-0.035876197868437626,2635,96.5,0.13513513513513503
667,102.7,110.2,1508,0.0027397260273972603,-0.039678483818176145,2625,106.45,0.13333333333333333
1237,113.4,121.2,61,0.0136986301369863,-0.04349528234487705,2615,117.30000000000001,0.12820512820512825
1209,180.3,188.8,2,0.0136986301369863,-0.07062872985927714,2545,184.55,0.11764705882352941
1211,175.3,183.8,11,0.0136986301369863,-0.06866602069142846,2550,179.55,0.11764705882352941
1219,155.4,163.9,61,0.0136986301369863,-0.06085348095463481,2570,159.65,0.11764705882352941
1555,155.9,164.5,4,0.01643835616438356,-0.06085348095463481,2570,160.2,0.11627906976744194
1551,165.8,174.4,6,0.01643835616438356,-0.06475212137029207,2560,170.10000000000002,0.11627906976744194
1561,141.0,149.7,119,0.01643835616438356,-0.05503387190137076,2585,145.35,0.11494252873563233
615,165.9,174.6,331,0.0027397260273972603,-0.06475212137029207,2560,170.25,0.11494252873563233
1545,180.6,189.3,1,0.01643835616438356,-0.07062872985927714,2545,184.95,0.11494252873563196
575,215.8,224.6,42,0.0027397260273972603,-0.08447662671807071,2510,220.2,0.11363636363636385
579,210.8,219.6,5,0.0027397260273972603,-0.08248657631006073,2515,215.2,0.11363636363636385
571,220.8,229.6,11,0.0027397260273972603,-0.08647064532493508,2505,225.2,0.11363636363636385
559,235.8,244.6,178,0.0027397260273972603,-0.09247666938514698,2490,240.2,0.11363636363636385
1199,204.8,213.7,2,0.0136986301369863,-0.08050047833843124,2520,209.25,0.11235955056179804
603,180.8,189.7,49,0.0027397260273972603,-0.07062872985927714,2545,185.25,0.11235955056179804
643,131.0,139.9,224,0.0027397260273972603,-0.05117286324391131,2595,135.45,0.11235955056179768
