,Open Int,time to maturity (years),moneyness
969,4,0.0027397260273972603,0.9089018302828619
8595,3,0.17534246575342466,0.9089018302828619
2815,144,0.03561643835616438,0.9089018302828619
2817,4,0.03561643835616438,0.907392026578073
4249,133,0.06027397260273973,0.907392026578073
6633,18,0.09863013698630137,0.907392026578073
7031,112,0.11506849315068493,0.907392026578073
3225,113,0.0410958904109589,0.907392026578073
2123,19,0.021917808219178082,0.907392026578073
973,122,0.0027397260273972603,0.907392026578073
8599,86,0.17534246575342466,0.907392026578073
1391,1,0.0136986301369863,0.907392026578073
10523,5,0.36712328767123287,0.907392026578073
5773,276,0.07945205479452055,0.907392026578073
1729,21,0.01643835616438356,0.907392026578073
5777,273,0.07945205479452055,0.9058872305140961
2125,157,0.021917808219178082,0.9058872305140961
977,41,0.0027397260273972603,0.9058872305140961
8603,729,0.17534246575342466,0.9058872305140961
3227,68,0.0410958904109589,0.9058872305140961
981,2,0.0027397260273972603,0.9043874172185431
4251,49,0.06027397260273973,0.9043874172185431
8607,159,0.17534246575342466,0.9043874172185431
5781,70,0.07945205479452055,0.9043874172185431
6635,14,0.09863013698630137,0.9043874172185431
2127,17,0.021917808219178082,0.9043874172185431
7033,117,0.11506849315068493,0.9043874172185431
3229,23,0.0410958904109589,0.9043874172185431
2819,205,0.03561643835616438,0.9043874172185431
9597,9,0.25205479452054796,0.9028925619834711
2465,3,0.030136986301369864,0.9028925619834711
1733,143,0.01643835616438356,0.9028925619834711
1395,5,0.0136986301369863,0.9028925619834711
985,160,0.0027397260273972603,0.9028925619834711
7035,278,0.11506849315068493,0.9028925619834711
11615,20,0.8465753424657534,0.9028925619834711
4253,334,0.06027397260273973,0.9028925619834711
8913,89,0.20273972602739726,0.9028925619834711
3849,2,0.0547945205479452,0.9028925619834711
4523,4,0.0684931506849315,0.9028925619834711
7335,43,0.136986301369863,0.9028925619834711
8611,1141,0.17534246575342466,0.9028925619834711
5785,253,0.07945205479452055,0.9028925619834711
10707,50,0.4547945205479452,0.9028925619834711
10527,251,0.36712328767123287,0.9028925619834711
2821,2261,0.03561643835616438,0.9028925619834711
2129,272,0.021917808219178082,0.9028925619834711
9779,50,0.2876712328767123,0.9028925619834711
3231,92,0.0410958904109589,0.9028925619834711
11771,15,0.873972602739726,0.9028925619834711
6637,56,0.09863013698630137,0.9028925619834711
5789,214,0.07945205479452055,0.9014026402640264
989,1,0.0027397260273972603,0.9014026402640264
3233,13,0.0410958904109589,0.9014026402640264
1397,21,0.0136986301369863,0.9014026402640264
1735,3,0.01643835616438356,0.9014026402640264
8615,84,0.17534246575342466,0.9014026402640264
7037,222,0.11506849315068493,0.9014026402640264
6639,100,0.09863013698630137,0.9014026402640264
993,1,0.0027397260273972603,0.8999176276771005
7039,90,0.11506849315068493,0.8999176276771005
2133,130,0.021917808219178082,0.8999176276771005
8619,47,0.17534246575342466,0.8999176276771005
3235,3,0.0410958904109589,0.8999176276771005
5793,73,0.07945205479452055,0.8999176276771005
7041,65,0.11506849315068493,0.8984375
5797,89,0.07945205479452055,0.8984375
2135,10,0.021917808219178082,0.8984375
997,68,0.0027397260273972603,0.8984375
2825,9,0.03561643835616438,0.8984375
8623,253,0.17534246575342466,0.8984375
3237,3,0.0410958904109589,0.8984375
5801,168,0.07945205479452055,0.8969622331691297
8627,308,0.17534246575342466,0.8969622331691297
3239,3,0.0410958904109589,0.8969622331691297
1005,480,0.0027397260273972603,0.8954918032786885
11201,284,0.6164383561643836,0.8954918032786885
10533,3986,0.36712328767123287,0.8954918032786885
1739,13,0.01643835616438356,0.8954918032786885
3241,118,0.0410958904109589,0.8954918032786885
5805,689,0.07945205479452055,0.8954918032786885
1401,10,0.0136986301369863,0.8954918032786885
7043,1662,0.11506849315068493,0.8954918032786885
6313,12,0.09315068493150686,0.8954918032786885
8915,1018,0.20273972602739726,0.8954918032786885
10171,67,0.3287671232876712,0.8954918032786885
2139,128,0.021917808219178082,0.8954918032786885
7337,5,0.136986301369863,0.8954918032786885
9781,109,0.2876712328767123,0.8954918032786885
2827,2589,0.03561643835616438,0.8954918032786885
4765,2,0.07397260273972603,0.8954918032786885
9609,28,0.25205479452054796,0.8954918032786885
11619,177,0.8465753424657534,0.8954918032786885
8631,187,0.17534246575342466,0.8954918032786885
4255,147,0.06027397260273973,0.8954918032786885
6095,5,0.08767123287671233,0.8954918032786885
6641,111,0.09863013698630137,0.8954918032786885
2467,128,0.030136986301369864,0.8954918032786885
11045,115,0.5972602739726027,0.8954918032786885
10709,33,0.4547945205479452,0.8954918032786885
3551,3,0.049315068493150684,0.8954918032786885
3851,4,0.0547945205479452,0.8954918032786885
11773,1304,0.873972602739726,0.8954918032786885
8633,120,0.17534246575342466,0.894026186579378
5809,83,0.07945205479452055,0.894026186579378
3243,6,0.0410958904109589,0.894026186579378
2829,123,0.03561643835616438,0.8925653594771242
8637,52,0.17534246575342466,0.8925653594771242
3245,13,0.0410958904109589,0.8925653594771242
5813,355,0.07945205479452055,0.8925653594771242
5817,135,0.07945205479452055,0.8911092985318108
3247,3,0.0410958904109589,0.8911092985318108
8639,157,0.17534246575342466,0.8911092985318108
3249,22,0.0410958904109589,0.8896579804560261
1021,500,0.0027397260273972603,0.8896579804560261
5821,269,0.07945205479452055,0.8896579804560261
8643,7,0.17534246575342466,0.8896579804560261
1025,311,0.0027397260273972603,0.8882113821138211
11775,10,0.873972602739726,0.8882113821138211
8917,46,0.20273972602739726,0.8882113821138211
2147,203,0.021917808219178082,0.8882113821138211
7339,2,0.136986301369863,0.8882113821138211
7045,2506,0.11506849315068493,0.8882113821138211
10535,198,0.36712328767123287,0.8882113821138211
9783,168,0.2876712328767123,0.8882113821138211
6643,66,0.09863013698630137,0.8882113821138211
9621,176,0.25205479452054796,0.8882113821138211
4527,4,0.0684931506849315,0.8882113821138211
3553,65,0.049315068493150684,0.8882113821138211
11623,21,0.8465753424657534,0.8882113821138211
11049,21,0.5972602739726027,0.8882113821138211
4257,52,0.06027397260273973,0.8882113821138211
3853,9,0.0547945205479452,0.8882113821138211
8647,208,0.17534246575342466,0.8882113821138211
3251,22,0.0410958904109589,0.8882113821138211
8651,122,0.17534246575342466,0.8867694805194806
3253,8,0.0410958904109589,0.8867694805194806
1029,9,0.0027397260273972603,0.8867694805194806
5825,27,0.07945205479452055,0.8867694805194806
8655,201,0.17534246575342466,0.8838996763754046
5829,320,0.07945205479452055,0.8838996763754046
1033,3,0.0027397260273972603,0.8838996763754046
10175,4396,0.3287671232876712,0.8810483870967742
4529,8,0.0684931506849315,0.8810483870967742
7047,40638,0.11506849315068493,0.8810483870967742
6645,38,0.09863013698630137,0.8810483870967742
8659,2679,0.17534246575342466,0.8810483870967742
11053,284,0.5972602739726027,0.8810483870967742
4259,165,0.06027397260273973,0.8810483870967742
2149,163,0.021917808219178082,0.8810483870967742
7341,60,0.136986301369863,0.8810483870967742
4767,107,0.07397260273972603,0.8810483870967742
8919,1401,0.20273972602739726,0.8810483870967742
9785,404,0.2876712328767123,0.8810483870967742
11627,1275,0.8465753424657534,0.8810483870967742
11777,404,0.873972602739726,0.8810483870967742
7625,16,0.15616438356164383,0.8810483870967742
2831,11,0.03561643835616438,0.8810483870967742
9633,117,0.25205479452054796,0.8810483870967742
1403,30,0.0136986301369863,0.8810483870967742
6315,1,0.09315068493150686,0.8810483870967742
3555,79,0.049315068493150684,0.8810483870967742
2469,7,0.030136986301369864,0.8810483870967742
11203,225,0.6164383561643836,0.8810483870967742
10537,910,0.36712328767123287,0.8810483870967742
3255,1297,0.0410958904109589,0.8810483870967742
10713,10,0.4547945205479452,0.8810483870967742
1741,4,0.01643835616438356,0.8810483870967742
5833,249,0.07945205479452055,0.8810483870967742
6097,1,0.08767123287671233,0.8810483870967742
3855,8,0.0547945205479452,0.8810483870967742
1037,165,0.0027397260273972603,0.8810483870967742
8663,651,0.17534246575342466,0.8782154340836013
5837,100,0.07945205479452055,0.8782154340836013
1045,2,0.0027397260273972603,0.8754006410256411
8667,53,0.17534246575342466,0.8754006410256411
5841,56,0.07945205479452055,0.8754006410256411
11631,93,0.8465753424657534,0.874
9637,50,0.25205479452054796,0.874
8921,230,0.20273972602739726,0.874
6647,30,0.09863013698630137,0.874
8671,128,0.17534246575342466,0.874
1049,382,0.0027397260273972603,0.874
10179,70,0.3287671232876712,0.874
5845,78,0.07945205479452055,0.874
8675,218,0.17534246575342466,0.8726038338658147
5849,162,0.07945205479452055,0.8726038338658147
5853,76,0.07945205479452055,0.8698248407643312
8679,432,0.17534246575342466,0.8698248407643312
9641,190,0.25205479452054796,0.8670634920634921
3257,300,0.0410958904109589,0.8670634920634921
5857,298,0.07945205479452055,0.8670634920634921
8683,474,0.17534246575342466,0.8670634920634921
11061,50,0.5972602739726027,0.8670634920634921
11205,407,0.6164383561643836,0.8670634920634921
11635,25,0.8465753424657534,0.8670634920634921
4261,176,0.06027397260273973,0.8670634920634921
11779,2,0.873972602739726,0.8670634920634921
8923,250,0.20273972602739726,0.8670634920634921
2471,2,0.030136986301369864,0.8670634920634921
6649,84,0.09863013698630137,0.8670634920634921
7049,612,0.11506849315068493,0.8670634920634921
2833,4,0.03561643835616438,0.8670634920634921
3557,6,0.049315068493150684,0.8670634920634921
1743,110,0.01643835616438356,0.8670634920634921
10539,116,0.36712328767123287,0.8670634920634921
2151,60,0.021917808219178082,0.8670634920634921
9787,153,0.2876712328767123,0.8670634920634921
10183,192,0.3287671232876712,0.8670634920634921
7343,1,0.136986301369863,0.8670634920634921
8687,161,0.17534246575342466,0.860236220472441
5861,1,0.07945205479452055,0.860236220472441
10187,180,0.3287671232876712,0.860236220472441
6651,17,0.09863013698630137,0.853515625
1057,10,0.0027397260273972603,0.853515625
2473,7,0.030136986301369864,0.853515625
10191,380,0.3287671232876712,0.853515625
3559,8,0.049315068493150684,0.853515625
5865,67,0.07945205479452055,0.853515625
8925,80,0.20273972602739726,0.853515625
10717,1,0.4547945205479452,0.853515625
11643,209,0.8465753424657534,0.853515625
4263,102,0.06027397260273973,0.853515625
8691,472,0.17534246575342466,0.853515625
11781,310,0.873972602739726,0.853515625
9789,218,0.2876712328767123,0.853515625
11207,5,0.6164383561643836,0.853515625
10541,125,0.36712328767123287,0.853515625
11065,274,0.5972602739726027,0.853515625
7627,1,0.15616438356164383,0.853515625
3259,109,0.0410958904109589,0.853515625
2835,6,0.03561643835616438,0.853515625
9649,88,0.25205479452054796,0.853515625
4265,162,0.06027397260273973,0.8403846153846154
11783,2,0.873972602739726,0.8403846153846154
8695,254,0.17534246575342466,0.8403846153846154
7053,10,0.11506849315068493,0.8403846153846154
10543,115,0.36712328767123287,0.8403846153846154
11069,71,0.5972602739726027,0.8403846153846154
6653,3,0.09863013698630137,0.8403846153846154
11647,7,0.8465753424657534,0.8403846153846154
3261,345,0.0410958904109589,0.8403846153846154
2155,233,0.021917808219178082,0.8403846153846154
10195,230,0.3287671232876712,0.8403846153846154
7055,1,0.11506849315068493,0.8276515151515151
11785,13,0.873972602739726,0.8276515151515151
11073,552,0.5972602739726027,0.8276515151515151
10719,1,0.4547945205479452,0.8276515151515151
3263,237,0.0410958904109589,0.8276515151515151
8699,10,0.17534246575342466,0.8276515151515151
11209,131,0.6164383561643836,0.8276515151515151
10545,85,0.36712328767123287,0.8276515151515151
1063,3,0.0027397260273972603,0.8276515151515151
8927,108,0.20273972602739726,0.8276515151515151
4535,5,0.0684931506849315,0.8276515151515151
10199,263,0.3287671232876712,0.8276515151515151
11651,133,0.8465753424657534,0.8276515151515151
7349,2,0.136986301369863,0.8276515151515151
4267,169,0.06027397260273973,0.8276515151515151
7057,70,0.11506849315068493,0.8033088235294118
10203,146,0.3287671232876712,0.8033088235294118
11655,2130,0.8465753424657534,0.8033088235294118
11077,119,0.5972602739726027,0.8033088235294118
6657,5,0.09863013698630137,0.8033088235294118
11787,18,0.873972602739726,0.8033088235294118
4269,610,0.06027397260273973,0.8033088235294118
9661,199,0.25205479452054796,0.8033088235294118
10547,3,0.36712328767123287,0.8033088235294118
11211,55,0.6164383561643836,0.8033088235294118
8929,8,0.20273972602739726,0.8033088235294118
11081,115,0.5972602739726027,0.7803571428571429
11659,640,0.8465753424657534,0.7803571428571429
3267,100,0.0410958904109589,0.7803571428571429
11085,123,0.5972602739726027,0.7586805555555556
11663,1310,0.8465753424657534,0.7586805555555556
